n,concentration,raw_current,wash_current,barium_current,response,construct,measure,date,cumulative_exposure,dye,raw_intensity,corrected_intensity,method,unique_experiment_id
3,1e-5,686.014282226563,748.587615966797,34.5360069274902,0.912368611808856,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,21
3,1e-4,439.289276123047,532.710998535156,34.5360069274902,0.812472075102311,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,21
3,0.001,208.572708129883,344.114280700684,34.5360069274902,0.562173498421589,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,21
4,1e-5,37.6071701049805,37.0993633270264,23.2041549682617,1.03654545976159,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,22
4,1e-4,42.6607475280762,42.7556209564209,23.2041549682617,0.995147503087381,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,22
4,0.001,42.5664863586426,48.8921585083008,23.2041549682617,0.753749950252125,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,22
5,1e-6,369.628631591797,410.225799560547,16.3591918945313,0.896926606169227,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,23
5,1e-5,535.972351074219,613.959854125977,16.3591918945313,0.869498968156173,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,23
5,1e-4,559.010070800781,833.065246582031,16.3591918945313,0.664438417949389,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,23
5,0.001,175.886077880859,1405.947265625,16.3591918945313,0.114801565299898,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,23
6,1e-6,180.796432495117,184.773529052734,52.3073654174805,0.969976509861279,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,24
6,1e-5,211.558120727539,218.579322814941,52.3073654174805,0.957772782630936,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,24
6,1e-4,237.799911499023,257.864555358887,52.3073654174805,0.902388995171696,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,24
6,0.001,243.150482177734,300.817459106445,52.3073654174805,0.767949156218633,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,24
7,1e-6,90.4728927612305,84.4547729492188,13.673734664917,1.08502446358358,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,25
7,1e-5,114.115653991699,127.228809356689,13.673734664917,0.88452162617493,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,25
7,0.001,105.665672302246,721.256912231445,13.673734664917,0.130008655595377,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,25
8,1e-6,540.293579101563,586.802734375,43.8211631774902,0.914344873305986,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,26
8,1e-5,759.231506347656,762.827362060547,43.8211631774902,0.994998852974458,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,26
8,0.001,665.890563964844,2356.42120361328,43.8211631774902,0.268991347362482,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,26
9,1e-6,1515.58239746094,1506.38690185547,51.4585151672363,1.00632023932559,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,27
9,1e-5,1284.11010742188,1305.40051269531,51.4585151672363,0.983021220028193,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,27
9,0.001,468.402313232422,683.945190429688,51.4585151672363,0.659213568241851,W311*-GFP+SUR-K205E,current,NA,NA,NA,NA,NA,pcf,27
1,1e-6,634.413940429688,691.603515625,22.4279460906982,0.914537263763062,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,10
1,1e-5,895.623901367187,1032.67016601563,22.4279460906982,0.8643431625154,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,10
1,1e-4,540.134216308594,1522.04016113281,22.4279460906982,0.345226762642339,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,10
1,0.001,113.72679901123,2324.42169189453,22.4279460906982,0.039660773660639,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,10
2,1e-6,402.620086669922,422.331787109375,18.8089237213135,0.951150970049257,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,11
2,1e-5,483.927185058594,553.491439819336,18.8089237213135,0.869896148337888,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,11
2,1e-4,390.475494384766,761.853332519531,18.8089237213135,0.500194290223618,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,11
2,0.001,123.000785827637,1116.68701171875,18.8089237213135,0.094902943455564,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,11
3,1e-6,445.267181396484,488.069946289063,20.2062110900879,0.908514463352508,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,12
3,1e-5,685.79736328125,694.294128417969,20.2062110900879,0.987395167724708,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,12
3,1e-4,639.90625,1014.91250610352,20.2062110900879,0.622998006563884,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,12
3,0.001,300.613708496094,1660.10473632813,20.2062110900879,0.170990761373667,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,12
4,1e-6,76.475,76.0609283447266,31.992992401123,1.00939621169921,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,13
4,1e-5,76.6084060668945,88.0929985046387,31.992992401123,0.79528357953201,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,13
4,1e-4,46.0767822265625,114.972911834717,31.992992401123,0.169725277170344,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,13
4,0.001,34.8226356506348,154.128967285156,31.992992401123,0.023167975301286,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,13
5,1e-5,182.185958862305,193.738555908203,35.5580902099609,0.926965716057904,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,14
5,1e-4,319.344757080078,373.488174438477,35.5580902099609,0.839779232790101,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,14
5,0.001,391.093292236328,772.680358886719,35.5580902099609,0.482328668030346,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,14
6,1e-6,416.287719726563,405.771270751953,32.5403518676758,1.02817678933473,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,15
6,1e-5,570.206298828125,632.408798217773,32.5403518676758,0.896306432238402,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,15
6,1e-4,769.590209960938,1041.4421081543,32.5403518676758,0.730546709330806,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,15
6,0.001,263.351013183594,1735.64184570313,32.5403518676758,0.135523726654789,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,15
7,1e-6,125.846061706543,130.080574035645,33.4012145996094,0.956200451122112,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,16
7,1e-5,171.395309448242,200.556655883789,33.4012145996094,0.825543540721657,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,16
7,1e-4,178.818511962891,349.205215454102,33.4012145996094,0.460466925592506,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,16
7,0.001,48.1282463073731,579.526992797852,33.4012145996094,0.026966373490646,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,16
8,1e-6,643.262329101563,650.371215820313,16.6790103912354,0.988781798706303,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,17
8,1e-5,481.750335693359,517.357177734375,16.6790103912354,0.928882774677466,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,17
8,1e-4,316.456115722656,381.925369262695,16.6790103912354,0.820753165774667,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,17
8,0.001,162.029907226563,270.583831787109,16.6790103912354,0.572462137726421,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,17
9,1e-6,220.596221923828,223.982574462891,18.142391204834,0.983548632315309,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,18
9,1e-5,252.873138427734,259.772430419922,18.142391204834,0.971446877985042,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,18
9,1e-4,293.959045410156,338.965881347656,18.142391204834,0.859714648957082,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,18
9,0.001,163.393249511719,433.897796630859,18.142391204834,0.34936613309464,W311*-GFP+SUR-K205A,current,NA,NA,NA,NA,NA,pcf,18
1,0,NA,NA,NA,1,W311*-GFP+SUR,fluorescence,2018-05-24,0,471.7451145510986,25.734112746086154,25.734112746086154,pcf,1
1,0,NA,NA,NA,1,W311*-GFP+SUR,fluorescence,2018-05-24,0,507.9542876453923,49.322801182557285,49.322801182557285,pcf,1
1,0,NA,NA,NA,1,W311*-GFP+SUR,fluorescence,2018-05-24,0,560.892883758269,10.563370960155888,10.563370960155888,pcf,1
1,1e-7,NA,NA,NA,1.0071112128857433,W311*-GFP+SUR,fluorescence,2018-05-24,1000,471.7451145510986,21.549795068198623,25.917113500249293,pcf,1
1,1e-7,NA,NA,NA,0.9975664773596126,W311*-GFP+SUR,fluorescence,2018-05-24,1000,507.9542876453923,44.643690788147524,49.2027730291922,pcf,1
1,1e-7,NA,NA,NA,0.9711860602336417,W311*-GFP+SUR,fluorescence,2018-05-24,1000,560.892883758269,9.451222871732845,10.258998625580258,pcf,1
1,0,NA,NA,NA,0.9718165077754339,W311*-GFP+SUR,fluorescence,2018-05-24,2000,471.7451145510986,17.7021299469193,25.008835579600728,pcf,1
1,0,NA,NA,NA,0.9822477584348287,W311*-GFP+SUR,fluorescence,2018-05-24,2000,507.9542876453923,40.43043405227441,48.44721090129361,pcf,1
1,0,NA,NA,NA,0.9789568363766574,W311*-GFP+SUR,fluorescence,2018-05-24,2000,560.892883758269,8.84540415238863,10.341084216627262,pcf,1
1,1e-6,NA,NA,NA,0.9500595778626602,W311*-GFP+SUR,fluorescence,2018-05-24,3000,471.7451145510986,15.087374857219649,24.448940292216715,pcf,1
1,1e-6,NA,NA,NA,0.9118193685112167,W311*-GFP+SUR,fluorescence,2018-05-24,3000,507.9542876453923,34.95807296915943,44.97348542748367,pcf,1
1,1e-6,NA,NA,NA,0.9373637274160925,W311*-GFP+SUR,fluorescence,2018-05-24,3000,560.892883758269,7.923516764093237,9.901720777290631,pcf,1
1,0,NA,NA,NA,1.0305756928900003,W311*-GFP+SUR,fluorescence,2018-05-24,4000,471.7451145510986,14.600144460122278,26.520951074207126,pcf,1
1,0,NA,NA,NA,1.0159700680696477,W311*-GFP+SUR,fluorescence,2018-05-24,4000,507.9542876453923,36.69776590741114,50.11048967482842,pcf,1
1,0,NA,NA,NA,0.986337171597129,W311*-GFP+SUR,fluorescence,2018-05-24,4000,560.892883758269,7.8566014916347475,10.419045435371407,pcf,1
1,1e-5,NA,NA,NA,0.8645748053658081,W311*-GFP+SUR,fluorescence,2018-05-24,5000,471.7451145510986,11.161338439830676,22.249065518709198,pcf,1
1,1e-5,NA,NA,NA,0.8345370203587109,W311*-GFP+SUR,fluorescence,2018-05-24,5000,507.9542876453923,28.68970637640261,41.16170353463646,pcf,1
1,1e-5,NA,NA,NA,0.7425007614980131,W311*-GFP+SUR,fluorescence,2018-05-24,5000,560.892883758269,5.611375394745668,7.843310981901745,pcf,1
1,0,NA,NA,NA,1.026926018951361,W311*-GFP+SUR,fluorescence,2018-05-24,6000,471.7451145510986,12.309739299872327,26.427029953583727,pcf,1
1,0,NA,NA,NA,1.0104109845840326,W311*-GFP+SUR,fluorescence,2018-05-24,6000,507.9542876453923,33.35197876772157,49.836300105310194,pcf,1
1,0,NA,NA,NA,1.0679803774303578,W311*-GFP+SUR,fluorescence,2018-05-24,6000,560.892883758269,7.7064570315124685,11.281472904964167,pcf,1
1,1e-4,NA,NA,NA,0.5049580953233775,W311*-GFP+SUR,fluorescence,2018-05-24,7000,471.7451145510986,5.711042800510646,12.994648557100717,pcf,1
1,1e-4,NA,NA,NA,0.42351933878053294,W311*-GFP+SUR,fluorescence,2018-05-24,7000,507.9542876453923,13.52381576295101,20.889160143640353,pcf,1
1,1e-4,NA,NA,NA,-0.6335288854185044,W311*-GFP+SUR,fluorescence,2018-05-24,7000,560.892883758269,-4.3904353960895,-6.692200630649757,pcf,1
1,0,NA,NA,NA,0.9653677650728726,W311*-GFP+SUR,fluorescence,2018-05-24,8000,471.7451145510986,10.4386346838675,24.842882907822514,pcf,1
1,0,NA,NA,NA,0.9871967361917282,W311*-GFP+SUR,fluorescence,2018-05-24,8000,507.9542876453923,30.688154269972454,48.691308347254065,pcf,1
1,0,NA,NA,NA,0.9587485662172436,W311*-GFP+SUR,fluorescence,2018-05-24,8000,560.892883758269,6.414936504736935,10.127616762470325,pcf,1
1,0.001,NA,NA,NA,0.020083497394503436,W311*-GFP+SUR,fluorescence,2018-05-24,9000,471.7451145510986,0.20984344554188208,0.5168309862858789,pcf,1
1,0.001,NA,NA,NA,0.04373582468290471,W311*-GFP+SUR,fluorescence,2018-05-24,9000,507.9542876453923,1.3305079621044191,2.1571733853900934,pcf,1
1,0.001,NA,NA,NA,-4.355869905197807,W311*-GFP+SUR,fluorescence,2018-05-24,9000,560.892883758269,-28.27298259759456,-46.012669662783495,pcf,1
2,0,NA,NA,NA,1,W311*-GFP+SUR,fluorescence,2018-05-24,0,471.7451145510986,14.359318286007063,14.359318286007063,pcf,2
2,0,NA,NA,NA,1,W311*-GFP+SUR,fluorescence,2018-05-24,0,507.9542876453923,20.135827737777415,20.135827737777415,pcf,2
2,0,NA,NA,NA,1,W311*-GFP+SUR,fluorescence,2018-05-24,0,560.892883758269,4.220737265054075,4.220737265054075,pcf,2
2,1e-7,NA,NA,NA,0.9426086848219295,W311*-GFP+SUR,fluorescence,2018-05-24,1000,471.7451145510986,11.536585497397736,13.535218124512602,pcf,2
2,1e-7,NA,NA,NA,0.9657916556858749,W311*-GFP+SUR,fluorescence,2018-05-24,1000,507.9542876453923,18.43884529299139,19.447014409473613,pcf,2
2,1e-7,NA,NA,NA,0.9456183824868508,W311*-GFP+SUR,fluorescence,2018-05-24,1000,560.892883758269,3.7806056683655735,3.991206745482409,pcf,2
2,0,NA,NA,NA,1.0011313915575963,W311*-GFP+SUR,fluorescence,2018-05-24,2000,471.7451145510986,10.571917050939776,14.37556429748869,pcf,2
2,0,NA,NA,NA,0.9960416691258567,W311*-GFP+SUR,fluorescence,2018-05-24,2000,507.9542876453923,18.078289243049376,20.05612346916654,pcf,2
2,0,NA,NA,NA,1.1958570997132683,W311*-GFP+SUR,fluorescence,2018-05-24,2000,560.892883758269,4.514739907774451,5.047398624439278,pcf,2
2,1e-6,NA,NA,NA,0.9741463864408493,W311*-GFP+SUR,fluorescence,2018-05-24,3000,471.7451145510986,8.991750937087067,13.98807802006779,pcf,2
2,1e-6,NA,NA,NA,0.9080261645666226,W311*-GFP+SUR,fluorescence,2018-05-24,3000,507.9542876453923,15.709217161502576,18.28385843110824,pcf,2
2,1e-6,NA,NA,NA,0.8299587099430182,W311*-GFP+SUR,fluorescence,2018-05-24,3000,560.892883758269,2.948523582234452,3.503037655512703,pcf,2
2,0,NA,NA,NA,1.0159684045769721,W311*-GFP+SUR,fluorescence,2018-05-24,4000,471.7451145510986,8.308111533586832,14.588613689847538,pcf,2
2,0,NA,NA,NA,0.9990860747347324,W311*-GFP+SUR,fluorescence,2018-05-24,4000,507.9542876453923,16.51863926866758,20.117425096070786,pcf,2
2,0,NA,NA,NA,1.1269383793057497,W311*-GFP+SUR,fluorescence,2018-05-24,4000,560.892883758269,3.7526117088692788,4.756510812955422,pcf,2
2,1e-5,NA,NA,NA,0.9028447558340976,W311*-GFP+SUR,fluorescence,2018-05-24,5000,471.7451145510986,6.630307688158996,12.96423521187414,pcf,2
2,1e-5,NA,NA,NA,0.7990949940778103,W311*-GFP+SUR,fluorescence,2018-05-24,5000,507.9542876453923,12.659307499393254,16.090439146871052,pcf,2
2,1e-5,NA,NA,NA,0.8515322806443508,W311*-GFP+SUR,fluorescence,2018-05-24,5000,560.892883758269,2.6459024350780624,3.5940940293120964,pcf,2
2,0,NA,NA,NA,0.983296445998013,W311*-GFP+SUR,fluorescence,2018-05-24,6000,471.7451145510986,6.571944017474311,14.119466637585026,pcf,2
2,0,NA,NA,NA,1.0115788180122185,W311*-GFP+SUR,fluorescence,2018-05-24,6000,507.9542876453923,15.394196801769025,20.36897682267852,pcf,2
2,0,NA,NA,NA,1.0802814038045174,W311*-GFP+SUR,fluorescence,2018-05-24,6000,560.892883758269,3.1161125043820563,4.559583977782656,pcf,2
2,1e-4,NA,NA,NA,0.64442708118053,W311*-GFP+SUR,fluorescence,2018-05-24,7000,471.7451145510986,3.970172316155663,9.253533570793744,pcf,2
2,1e-4,NA,NA,NA,0.4375209323635707,W311*-GFP+SUR,fluorescence,2018-05-24,7000,507.9542876453923,6.41184370196587,8.809846125744622,pcf,2
2,1e-4,NA,NA,NA,-0.5548366764898469,W311*-GFP+SUR,fluorescence,2018-05-24,7000,560.892883758269,-1.4768950732140942,-2.3418198364794494,pcf,2
2,0,NA,NA,NA,0.9705866763258274,W311*-GFP+SUR,fluorescence,2018-05-24,8000,471.7451145510986,5.577749912358744,13.936963009520273,pcf,2
2,0,NA,NA,NA,0.9883906324113396,W311*-GFP+SUR,fluorescence,2018-05-24,8000,507.9542876453923,13.982706361405489,19.902063511867613,pcf,2
